96.43124999999993,106,110.361111111111,116,117.8369565217391,122.1764705882352,117.7961538461538,111,107.4285714285714,103.7976190476189
96.58124999999995,106.125,110.5833333333332,116,118.0108695652173,122.0294117647058,117.8884615384615,111.2222222222222,107.7142857142857,103.892857142857
96.73124999999996,106.25,110.8055555555554,115.9999999999999,118.1847826086956,121.8823529411764,117.9807692307692,111.4444444444444,108,103.9880952380951
96.88124999999995,106.375,111.0277777777777,115.9999999999999,118.3586956521739,121.735294117647,118.0730769230769,111.6666666666666,108.2857142857142,104.0833333333332
97.03124999999997,106.4999999999999,111.2499999999999,115.9999999999999,118.5326086956521,121.5882352941176,118.1653846153846,111.8888888888888,108.5714285714285,104.1785714285713
97.27499999999996,106.6249999999999,111.4722222222221,115.9999999999999,118.7065217391304,121.4411764705881,118.2576923076923,112.111111111111,108.8571428571428,104.361111111111
97.67499999999995,106.7499999999999,111.6944444444443,115.5714285714285,118.8076923076922,121.2941176470587,118.3499999999999,112.3333333333333,109.1428571428571,104.8055555555555
98.07499999999996,106.8749999999999,111.9166666666665,115.142857142857,118.8846153846153,121.1470588235293,118.4423076923076,112.5555555555555,109.4285714285713,105.2499999999999
98.47499999999997,106.9999999999999,112.1388888888888,114.7142857142856,118.9615384615384,120.9999999999999,118.5346153846153,112.7777777777777,109.3749999999999,105.6944444444443
98.67567567567562,107.1612903225806,112.3124999999999,114.2857142857142,119.0384615384615,121.142857142857,118.626923076923,112.9999999999999,109.2083333333332,106.1388888888888
98.75675675675669,107.3225806451613,112.4374999999999,113.8571428571427,119.1153846153846,121.2857142857142,118.7192307692307,113.2142857142856,109.0416666666665,106.3837351161428
98.83783783783775,107.4838709677419,112.5624999999999,113.6366197183098,119.1923076923077,121.4285714285713,118.8115384615384,113.4285714285713,108.8749999999999,106.5620486043333
98.91891891891882,107.875,112.6874999999999,113.4647887323943,119.2142857142857,121.5714285714285,118.9038461538461,113.642857142857,108.7083333333332,106.7403620925239
98.99999999999989,109.875,112.8124999999999,113.2929577464788,119.0714285714285,121.7142857142856,118.9961538461538,113.8571428571427,108.5416666666666,106.9186755807144
99.11111111111101,110.34375,112.9374999999999,113.8,118.9285714285714,121.8571428571427,119.0884615384615,114.0714285714285,108.6944444444443,107.1113556338028
99.22222222222214,108.84375,113.0624999999999,114.5333333333332,118.7857142857142,121.9999999999999,119.1807692307692,114.2857142857142,108.9537037037036,107.3963372627066
99.33333333333329,108.7096774193548,113.1874999999999,115.2666666666666,118.5357142857142,121.8888888888888,119.3333333333333,114.4999999999999,109.2129629629628,107.6813188916105
99.62962962962959,108.8064516129032,113.1730769230768,115.9999999999999,118.2499999999999,121.7777777777777,119.6666666666666,114.7142857142856,109.4722222222221,107.9663005205143
100.037037037037,108.9032258064515,113.0192307692306,116.111111111111,117.9642857142857,121.6666666666666,120,114.9285714285713,109.7314814814814,108.2512821494182
100.4444444444444,108.9999999999999,112.8653846153845,116.2222222222221,117.8055555555555,121.5555555555554,120.2941176470588,115.142857142857,109.9907407407406,108.536263778322
100.8793103448276,109.1489361702127,112.7115384615383,116.3333333333332,118.0277777777777,121.4444444444443,120.4705882352941,115.3571428571427,110.2499999999999,108.7954545454544
101.3965517241379,109.2978723404255,112.5576923076922,116.4444444444443,118.2499999999999,121.3333333333332,120.6470588235293,115.5714285714285,110.5357142857142,108.9772727272726
101.9137931034483,109.4468085106382,112.403846153846,116.5555555555554,118.4722222222222,121.2222222222221,120.8235294117646,115.7857142857142,110.8214285714285,109.1590909090908
102.4310344827586,109.595744680851,112.2499999999999,116.6666666666665,118.6944444444444,121.111111111111,120.9999999999999,115.9999999999999,111.1071428571427,109.340909090909
102.7070707070707,109.7446808510638,112.3382352941175,116.7777777777777,118.6749999999999,120.9999999999999,121.1666666666666,116.1499999999999,111.3928571428571,109.5227272727272
102.8383838383838,109.9024390243903,112.4264705882352,116.8888888888888,118.5749999999999,121.142857142857,121.3333333333332,116.2999999999999,111.6785714285713,109.7045454545454
102.9696969696969,110.1219512195122,112.5147058823528,116.9999999999999,118.4749999999999,121.2857142857142,121.4999999999999,116.4499999999999,111.9642857142856,109.9559700608262
103.1010101010101,110.3414634146341,112.6029411764705,116.6666666666666,118.3749999999999,121.4285714285713,121.6666666666666,116.5999999999999,112.2499999999999,110.2305968085946
103.2323232323232,110.560975609756,112.6911764705881,116.3333333333332,118.2749999999999,121.5714285714285,121.8333333333332,116.7499999999999,112.5357142857142,110.505223556363
103.3636363636363,110.780487804878,112.7794117647058,115.9999999999999,118.3863636363636,121.7142857142856,121.9999999999999,116.8999999999999,112.8214285714285,110.7798503041314
103.4949494949495,110.9999999999999,112.8676470588234,115.6666666666666,118.5681818181818,121.8571428571428,122.1666666666666,117.0499999999999,113.1071428571427,111.0544770518998
103.6262626262626,111.6190476190476,112.9558823529411,115.3333333333333,118.7499999999999,121.9999999999999,122.3333333333332,117.1999999999999,113.345744680851,111.3291037996681
103.7575757575758,112.2380952380952,113.1911764705881,115.3999999999999,118.9318181818181,122.1428571428571,122.4999999999999,117.3499999999999,113.5372340425531,111.4303602595761
103.8888888888889,112.7058823529412,113.5735294117646,115.5999999999999,119.1136363636363,122.2812499999999,122.6666666666666,117.4999999999999,113.7287234042552,111.5155975236891
104.020202020202,112.921568627451,113.955882352941,115.7999999999999,119.3888888888888,122.4062499999999,122.8333333333332,117.6499999999999,113.9202127659573,111.6008347878021
104.1515151515152,113.1372549019607,114.3382352941175,115.9999999999999,119.9444444444444,122.5312499999999,122.9999999999999,117.7999999999999,114.1117021276595,111.6860720519151
104.32,113.3529411764705,114.720588235294,116.1999999999999,120.5,122.6562499999999,122.9777777777777,117.9499999999999,114.3031914893616,111.8214285714285
104.6,113.5686274509803,115.1029411764705,116.3999999999999,121.0555555555555,122.6999999999999,122.9555555555554,118.0999999999999,114.4946808510637,112.1071428571428
104.88,113.7843137254901,115.4852941176469,116.5999999999999,121.6111111111111,122.4999999999999,122.9333333333333,118.2499999999999,114.6861702127658,112.392857142857
105.1599999999999,113.9999999999999,115.8676470588234,116.7999999999999,121.7777777777777,122.2999999999999,122.911111111111,118.3999999999999,114.877659574468,112.6785714285713
105.4399999999999,114.1666666666665,116.2499999999999,116.9999999999999,121.8148148148147,122.0999999999999,122.8888888888888,118.5499999999999,115.0691489361701,113.5365893146248
105.7199999999999,114.3333333333332,116.4880952380951,117.0833333333332,121.8518518518518,121.8999999999999,122.8666666666666,118.6999999999999,115.2606382978722,114.5853750674581
105.9999999999999,114.4999999999999,116.7261904761904,117.1666666666666,121.8888888888888,121.8490566037735,122.8444444444444,118.8499999999999,115.4521276595744,115.6341608202914
106.3999999999999,114.6666666666666,116.9642857142856,117.2499999999999,121.9259259259258,122.2452830188679,122.8222222222222,118.9999999999999,115.6406249999999,116.6829465731246
106.7999999999999,114.8333333333332,117.2023809523808,117.3333333333332,121.9629629629628,122.6415094339622,122.7999999999999,119.0526315789473,115.8281249999999,117.1990990990991
107.1999999999999,114.9999999999999,117.4404761904761,117.4166666666665,121.9999999999999,123.0377358490565,122.7777777777777,119.1052631578946,116.0156249999999,117.324099099099
107.5999999999999,115.1666666666665,117.6785714285713,117.4999999999999,121.8999999999999,123.4339622641509,122.7555555555555,119.157894736842,116.2031249999999,117.449099099099
107.9999999999999,115.3333333333332,117.9166666666665,117.5833333333332,121.7999999999999,123.8301886792452,123.05,119.2105263157894,116.3906249999999,117.574099099099
108.3999999999999,115.4999999999999,118.1547619047618,117.6666666666665,121.6999999999999,124.3363748591057,123.45,119.2631578947367,116.5781249999999,117.699099099099
108.7999999999999,115.6666666666665,118.392857142857,117.7499999999999,121.5999999999999,124.844506467715,123.7777777777777,119.3157894736841,116.7656249999999,117.824099099099
109.1999999999999,115.8333333333332,118.6309523809523,117.8333333333332,121.4999999999999,125.3526380763244,123.8888888888888,119.3684210526315,116.9531249999999,117.949099099099
109.5999999999999,115.9999999999999,118.8392857142856,117.9166666666666,121.3999999999999,125.8607696849337,123.9999999999999,119.4210526315789,117.1406249999999,117.9673423423423
109.9999999999999,116.0833333333332,119.017857142857,117.9999999999999,121.2999999999999,126.368901293543,124.111111111111,119.4736842105262,117.3281249999999,117.8423423423423
110.2307692307691,116.1666666666665,119.1964285714285,117.8999999999999,121.1999999999999,126.7249999999999,124.2222222222222,119.5263157894736,117.5156249999999,117.7173423423423
110.4615384615384,116.2499999999999,119.3749999999999,117.7999999999999,121.0999999999999,126.6249999999999,124.3333333333333,119.578947368421,117.7031249999999,117.5923423423423
110.6923076923076,116.3333333333332,119.5535714285713,117.6999999999999,120.9999999999999,126.5249999999999,124.4444444444444,119.6315789473684,117.8906249999999,117.4673423423423
